Age,Education,Education Yrs,Marital Status,Employer,Occupation,Relationship Status,Sex,Capital Gain,Capital Loss,Hours per Week,Native Country,Salary
20, HS-grad,9, Never-married, Self-emp-inc, Machine-op-inspct, Own-child, Female,0,0,30, United-States,182200
46, Some-college,10, Divorced, Private, Other-service, Unmarried, Female,0,0,10, ?,39363
24, Bachelors,13, Never-married, Private, Exec-managerial, Not-in-family, Male,0,0,40, United-States,140001
29, Bachelors,13, Married-civ-spouse, Private, Craft-repair, Other-relative, Male,0,0,30, India,193260
21, Some-college,10, Never-married, Private, Other-service, Own-child, Male,0,0,40, United-States,191243
37, Bachelors,13, Divorced, Federal-gov, Exec-managerial, Other-relative, Female,0,0,50, United-States,207887
43, HS-grad,9, Never-married, Federal-gov, Adm-clerical, Own-child, Male,0,0,40, United-States,211450
19, HS-grad,9, Never-married, Private, Adm-clerical, Not-in-family, Female,0,0,26, United-States,184759
47, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,45, United-States,197836
61, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,45, United-States,232308
21, Assoc-acdm,12, Never-married, ?, ?, Not-in-family, Male,0,0,55, United-States,189888
35, HS-grad,9, Married-civ-spouse, Private, Other-service, Husband, Male,0,0,60, United-States,301614
60, 10th,6, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,0,40, United-States,146674
27, Some-college,10, Never-married, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,225291
57, Bachelors,13, Married-civ-spouse, Local-gov, Prof-specialty, Husband, Male,0,0,35, India,148509
56, 1st-4th,2, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,136413
27, HS-grad,9, Never-married, Private, Exec-managerial, Not-in-family, Female,0,0,40, United-States,126060
47, 7th-8th,4, Married-civ-spouse, Private, Machine-op-inspct, Wife, Female,0,0,35, United-States,73064
19, HS-grad,9, Never-married, Private, Other-service, Not-in-family, Male,0,0,30, United-States,39026
28, 12th,8, Divorced, Self-emp-not-inc, Other-service, Unmarried, Female,0,0,30, United-States,33035
43, 10th,6, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,40, United-States,193494
63, Some-college,10, Divorced, Local-gov, Exec-managerial, Not-in-family, Female,0,0,35, United-States,147440
22, Some-college,10, Never-married, ?, ?, Own-child, Male,0,0,40, United-States,153131
25, HS-grad,9, Divorced, Private, Handlers-cleaners, Own-child, Female,0,0,40, Philippines,64671
35, HS-grad,9, Never-married, Self-emp-not-inc, Machine-op-inspct, Own-child, Male,8614,0,40, United-States,225399
20, HS-grad,9, Never-married, Private, Handlers-cleaners, Own-child, Female,0,0,40, United-States,174391
48, 10th,6, Married-civ-spouse, Private, Sales, Husband, Male,0,0,70, United-States,377757
30, Bachelors,13, Never-married, Local-gov, Prof-specialty, Not-in-family, Female,0,0,40, Germany,364310
31, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,40, United-States,110643
20, HS-grad,9, Never-married, Private, Sales, Own-child, Female,0,0,24, Philippines,70240
57, Masters,14, Married-civ-spouse, State-gov, Prof-specialty, Husband, Male,0,0,50, United-States,32694
41, Assoc-voc,11, Married-civ-spouse, Private, Adm-clerical, Wife, Female,7688,0,44, United-States,95047
33, HS-grad,9, Divorced, Private, Adm-clerical, Other-relative, Female,0,0,40, United-States,264936
27, Assoc-voc,11, Married-civ-spouse, Private, Farming-fishing, Husband, Male,0,0,40, United-States,367329
34, HS-grad,9, Married-civ-spouse, Private, Farming-fishing, Husband, Male,0,0,60, United-States,56026
22, 10th,6, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,30, United-States,186452
50, Assoc-acdm,12, Married-civ-spouse, Private, Exec-managerial, Wife, Female,0,0,40, United-States,125417
40, Bachelors,13, Married-civ-spouse, Self-emp-not-inc, Prof-specialty, Husband, Male,0,0,45, United-States,242082
37, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,51, United-States,31023
40, Assoc-acdm,12, Divorced, ?, ?, Not-in-family, Male,0,0,40, United-States,397346
53, Masters,14, Married-civ-spouse, Private, Exec-managerial, Husband, Male,15024,0,55, United-States,424079
38, Some-college,10, Married-civ-spouse, Self-emp-not-inc, Machine-op-inspct, Husband, Male,7688,0,40, United-States,108947
25, HS-grad,9, Never-married, State-gov, Prof-specialty, Not-in-family, Male,0,0,40, United-States,261979
51, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,55507
22, 12th,8, Never-married, ?, ?, Own-child, Male,0,0,40, United-States,291407
18, Some-college,10, Never-married, Private, Other-service, Own-child, Male,0,0,16, United-States,353358
41, 11th,7, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,7688,0,40, United-States,67339
33, HS-grad,9, Never-married, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,235109
33, Bachelors,13, Never-married, Private, Sales, Not-in-family, Female,0,0,40, United-States,208180
67, Some-college,10, Married-civ-spouse, State-gov, Transport-moving, Husband, Male,0,0,40, United-States,423561
47, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Exec-managerial, Husband, Male,0,2415,50, United-States,145290
24, Some-college,10, Never-married, Private, Machine-op-inspct, Not-in-family, Male,0,0,40, United-States,403671
32, 7th-8th,4, Married-civ-spouse, Local-gov, Other-service, Husband, Male,0,0,40, United-States,49325
29, HS-grad,9, Never-married, Private, Other-service, Unmarried, Female,0,0,40, Mexico,370494
25, Assoc-voc,11, Never-married, Private, Sales, Not-in-family, Male,0,0,45, United-States,267012
33, Some-college,10, Divorced, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,191856
55, Bachelors,13, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,80445
31, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, United-States,379798
32, Masters,14, Married-civ-spouse, Local-gov, Prof-specialty, Husband, Male,0,0,50, United-States,168387
18, HS-grad,9, Never-married, Private, Protective-serv, Own-child, Male,34095,0,3, United-States,301948
36, HS-grad,9, Divorced, Private, Adm-clerical, Unmarried, Female,0,0,50, United-States,274809
58, HS-grad,9, Widowed, Private, Adm-clerical, Not-in-family, Female,0,0,27, United-States,233193
34, Masters,14, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,1902,50, United-States,299635
19, 11th,7, Never-married, Private, Handlers-cleaners, Not-in-family, Male,0,0,40, United-States,236396
21, HS-grad,9, Never-married, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,688355
36, HS-grad,9, Never-married, Self-emp-inc, Farming-fishing, Not-in-family, Male,0,0,50, United-States,37019
37, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Wife, Female,15024,0,40, United-States,148015
43, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Wife, Female,0,0,21, Trinadad&Tobago,122975
52, Bachelors,13, Married-civ-spouse, State-gov, Protective-serv, Husband, Male,0,0,40, United-States,349795
48, Assoc-voc,11, Divorced, Private, Other-service, Not-in-family, Female,0,0,40, ?,229846
43, Some-college,10, Divorced, Private, Prof-specialty, Unmarried, Female,0,0,38, United-States,108945
22, HS-grad,9, Never-married, Private, Other-service, Own-child, Male,0,0,40, United-States,237498
57, 5th-6th,3, Divorced, Private, Transport-moving, Unmarried, Male,6497,0,40, United-States,188872
37, Assoc-acdm,12, Never-married, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,324019
39, Some-college,10, Divorced, Private, Sales, Unmarried, Female,0,0,38, United-States,82488
54, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, United-States,206964
27, Assoc-acdm,12, Never-married, Private, Other-service, Not-in-family, Male,0,0,40, United-States,37088
21, HS-grad,9, Never-married, Private, Adm-clerical, Not-in-family, Female,0,0,35, United-States,152540
65, Some-college,10, Separated, Private, Adm-clerical, Not-in-family, Female,0,0,38, United-States,143554
30, Some-college,10, Married-civ-spouse, Private, Other-service, Wife, Female,0,0,40, United-States,126242
22, 9th,5, Never-married, Private, Machine-op-inspct, Not-in-family, Female,0,0,40, United-States,127185
26, Bachelors,13, Married-civ-spouse, Private, Sales, Husband, Male,4064,0,50, United-States,164018
25, 11th,7, Separated, Private, Craft-repair, Own-child, Male,0,0,40, United-States,210184
35, Assoc-voc,11, Married-civ-spouse, ?, ?, Wife, Female,0,0,40, United-States,117528
47, Assoc-voc,11, Married-civ-spouse, Private, Exec-managerial, Husband, Male,15024,0,50, United-States,124973
23, Assoc-acdm,12, Never-married, Private, Other-service, Own-child, Male,0,0,60, United-States,182117
42, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, United-States,220049
39, Some-college,10, Never-married, Self-emp-not-inc, Craft-repair, Not-in-family, Male,0,0,30, United-States,247975
55, Doctorate,16, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,60, United-States,50164
24, Masters,14, Married-spouse-absent, State-gov, Prof-specialty, Not-in-family, Female,0,0,10, China,123160
46, Bachelors,13, Married-civ-spouse, Self-emp-inc, Machine-op-inspct, Husband, Male,7298,0,40, ?,219962
53, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,79324
44, 11th,7, Separated, Private, Other-service, Unmarried, Female,0,0,60, United-States,129100
40, HS-grad,9, Separated, Private, Transport-moving, Unmarried, Female,0,0,40, United-States,210275
48, Some-college,10, Married-civ-spouse, Private, Craft-repair, Husband, Male,7688,0,40, United-States,189462
26, Assoc-voc,11, Separated, Private, Adm-clerical, Unmarried, Female,0,0,35, United-States,171114
22, HS-grad,9, Never-married, Private, Sales, Own-child, Female,0,0,40, United-States,201799
35, HS-grad,9, Married-civ-spouse, ?, ?, Wife, Female,0,0,12, United-States,200426
20, Some-college,10, Never-married, ?, ?, Unmarried, Female,0,0,20, United-States,24395
43, HS-grad,9, Divorced, Private, Exec-managerial, Not-in-family, Female,0,0,40, United-States,191149
37, HS-grad,9, Married-civ-spouse, Local-gov, Other-service, Wife, Female,0,0,25, United-States,34173
30, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, Laos,350979
41, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,50, United-States,147314
38, Prof-school,15, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,60, United-States,136081
77, 9th,5, Married-civ-spouse, ?, ?, Husband, Male,0,0,40, United-States,232894
42, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,0,0,50, United-States,373403
20, HS-grad,9, Never-married, Private, Transport-moving, Own-child, Male,0,0,40, United-States,120601
36, Bachelors,13, Divorced, Private, Adm-clerical, Not-in-family, Female,3674,0,40, United-States,130926
32, Assoc-voc,11, Never-married, Federal-gov, Prof-specialty, Other-relative, Male,0,0,40, United-States,72338
27, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,40, United-States,129624
25, Some-college,10, Divorced, State-gov, Protective-serv, Other-relative, Male,0,0,45, United-States,328697
40, Masters,14, Never-married, Private, Exec-managerial, Not-in-family, Male,0,0,40, United-States,191196
18, 11th,7, Never-married, ?, ?, Own-child, Male,0,0,25, United-States,191117
49, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,45, United-States,110243
17, 11th,7, Never-married, Private, Other-service, Own-child, Female,0,0,16, United-States,181580
29, HS-grad,9, Never-married, Private, Sales, Unmarried, Female,0,0,40, United-States,89030
47, Prof-school,15, Married-civ-spouse, Private, Prof-specialty, Husband, Male,99999,0,55, Taiwan,345493
24, Some-college,10, Separated, Self-emp-not-inc, Handlers-cleaners, Own-child, Male,0,0,45, United-States,277700
58, 7th-8th,4, Married-civ-spouse, ?, ?, Husband, Male,0,0,24, United-States,198478
29, HS-grad,9, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,40, United-States,250679
45, Some-college,10, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,0,24, Canada,168837
30, 12th,8, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,50, United-States,142675
19, Some-college,10, Never-married, Private, Adm-clerical, Own-child, Male,0,0,20, United-States,299050
59, 10th,6, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,1485,40, United-States,107833
47, 7th-8th,4, Married-spouse-absent, Private, Other-service, Unmarried, Female,0,0,30, United-States,121958
41, Some-college,10, Married-civ-spouse, Private, Tech-support, Husband, Male,3137,0,40, United-States,282948
28, Assoc-acdm,12, Never-married, Private, Prof-specialty, Own-child, Male,0,0,40, France,176683
46, Assoc-acdm,12, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,34377
40, Some-college,10, Married-civ-spouse, Self-emp-not-inc, Craft-repair, Husband, Male,0,0,60, United-States,209833
66, 10th,6, Divorced, State-gov, Other-service, Not-in-family, Female,0,0,40, United-States,41506
30, Bachelors,13, Never-married, Local-gov, Prof-specialty, Not-in-family, Male,14084,0,45, ?,125159
44, Some-college,10, Never-married, Self-emp-not-inc, Craft-repair, Own-child, Male,0,0,12, United-States,147206
58, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Exec-managerial, Husband, Male,15024,0,60, United-States,93664
21, 7th-8th,4, Never-married, Private, Other-service, Other-relative, Male,0,0,48, Mexico,315065
59, 9th,5, Widowed, Private, Other-service, Unmarried, Female,0,0,40, United-States,381851
35, Some-college,10, Married-civ-spouse, Local-gov, Other-service, Husband, Male,0,0,40, United-States,185769
45, 9th,5, Married-civ-spouse, Private, Adm-clerical, Husband, Male,5178,0,40, United-States,186272
30, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,40, United-States,312667
33, HS-grad,9, Never-married, Private, Handlers-cleaners, Not-in-family, Male,0,0,40, Jamaica,343925
26, Some-college,10, Never-married, Private, Sales, Not-in-family, Female,0,0,15, United-States,195994
48, Some-college,10, Separated, Private, Sales, Unmarried, Female,0,0,35, United-States,398843
31, HS-grad,9, Never-married, Private, Sales, Own-child, Female,0,0,40, United-States,73514
36, HS-grad,9, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,45, United-States,288049
48, HS-grad,9, Divorced, Private, Prof-specialty, Unmarried, Female,0,0,38, United-States,54759
30, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,5013,0,40, United-States,155343
33, HS-grad,9, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,0,50, United-States,401104
19, 9th,5, Never-married, ?, ?, Not-in-family, Female,0,0,25, United-States,124884
37, Assoc-acdm,12, Married-civ-spouse, Local-gov, Prof-specialty, Wife, Female,99999,0,40, ?,287306
53, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,45, United-States,113995
18, Some-college,10, Never-married, Private, Other-service, Own-child, Female,0,0,40, ?,146378
38, Some-college,10, Married-civ-spouse, Private, Transport-moving, Husband, Male,7298,0,50, United-States,111499
34, Some-college,10, Never-married, Private, Other-service, Not-in-family, Male,0,0,50, United-States,34374
45, Bachelors,13, Married-civ-spouse, Private, Sales, Husband, Male,0,0,52, United-States,162187
33, Assoc-voc,11, Married-civ-spouse, Local-gov, Prof-specialty, Husband, Male,0,0,60, United-States,147654
35, Assoc-voc,11, Married-civ-spouse, Private, Craft-repair, Wife, Female,0,0,44, United-States,182467
